"hourcombo","unitbox","yday","year","f_rfid","m_rfid","Offset","Limit","Hour","FemFeed","MalFeed","FemTotal","MalTotal","dayhour","Offhour","date","temp","dew","wdir","wspeed","wgust","statpress","skycov","vis","weather","prec","prec_x","Individual_Band","Experiment","Treatment","f_age","jlaydate","Nest_Fate","Nest_Fate_Date",".fledged","Clutch_Size","Brood_Size_Hatching","Day6_Brood_Mass","Brood_Size_Day6","bk","bkc","positive","bka_date","Plasma_Analyzed"
"2_82-175-9","2_82",175,2019,"04195A3E09","04198E48F4",19,NA,9,NA,NA,NA,14,"175-9","19-9",2019-06-24,22.77777778,59,"ESE",5.8,0,731.012,0,10,"clear",0,"0","278171873","Color_Stressor","Control_Control","SY",138,"Died",2019-06-29,0,6,6,73,6,0.148760330578512,0.851239669421488,121,2019-06-04,"Base/2nd"
"2_85-162-5","2_85",162,2019,"04198E930A","04198EA878",1,136.5,5,5,NA,14,NA,"162-5","1-5",2019-06-11,12.77777778,52,"WNW",10.4,0,732.79,1,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-6","2_85",162,2019,"04198E930A","04198EA878",1,136.5,6,7,NA,14,NA,"162-6","1-6",2019-06-11,12.77777778,52,"WNW",10.4,0,733.298,1,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-7","2_85",162,2019,"04198E930A","04198EA878",1,136.5,7,6,NA,25,NA,"162-7","1-7",2019-06-11,12.77777778,51,"NW",10.4,24.2,733.806,1,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-8","2_85",162,2019,"04198E930A","04198EA878",1,136.5,8,7,NA,26,NA,"162-8","1-8",2019-06-11,12.77777778,52,"WNW",13.8,0,734.314,1,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-9","2_85",162,2019,"04198E930A","04198EA878",1,136.5,9,7,NA,24,NA,"162-9","1-9",2019-06-11,13.88888889,52,"NW",12.7,0,735.076,1,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-10","2_85",162,2019,"04198E930A","04198EA878",1,136.5,10,11,NA,20,NA,"162-10","1-10",2019-06-11,15.55555556,50,"NW",17.3,25.3,735.33,0.8,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-11","2_85",162,2019,"04198E930A","04198EA878",1,136.5,11,11,NA,12,NA,"162-11","1-11",2019-06-11,17.22222222,48,"NW",18.4,23,735.33,0.5,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-12","2_85",162,2019,"04198E930A","04198EA878",1,136.5,12,11,NA,13,NA,"162-12","1-12",2019-06-11,17.77777778,48,"NNW",19.6,29.9,735.33,0.5,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-13","2_85",162,2019,"04198E930A","04198EA878",1,136.5,13,9,NA,14,NA,"162-13","1-13",2019-06-11,18.88888889,48,"NW",19.6,29.9,735.33,0.5,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-14","2_85",162,2019,"04198E930A","04198EA878",1,136.5,14,9,NA,12,NA,"162-14","1-14",2019-06-11,20,48,"WNW",23,26.5,735.584,0.5,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-15","2_85",162,2019,"04198E930A","04198EA878",1,136.5,15,10,NA,15,NA,"162-15","1-15",2019-06-11,20,46,"NW",20.7,27.6,735.584,0.5,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-16","2_85",162,2019,"04198E930A","04198EA878",1,136.5,16,9,NA,21,NA,"162-16","1-16",2019-06-11,18.88888889,48,"NNW",13.8,20.7,735.838,0.5,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-17","2_85",162,2019,"04198E930A","04198EA878",1,136.5,17,11,NA,14,NA,"162-17","1-17",2019-06-11,18.88888889,46,"NNW",12.7,23,736.092,0,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-18","2_85",162,2019,"04198E930A","04198EA878",1,136.5,18,12,NA,16,NA,"162-18","1-18",2019-06-11,17.77777778,45,"NNW",9.2,0,736.092,0.5,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-19","2_85",162,2019,"04198E930A","04198EA878",1,136.5,19,9,NA,21,NA,"162-19","1-19",2019-06-11,17.22222222,46,"N",5.8,0,736.092,0,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-20","2_85",162,2019,"04198E930A","04198EA878",1,136.5,20,13,NA,20,NA,"162-20","1-20",2019-06-11,12.22222222,48,"NE",3.5,0,736.092,0,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-162-21","2_85",162,2019,"04198E930A","04198EA878",1,136.5,21,NA,NA,1,NA,"162-21","1-21",2019-06-11,10,48,"calm",0,0,736.346,0,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-163-5","2_85",163,2019,"04198E930A","04198EA878",2,136.5,5,5,NA,29,NA,"163-5","2-5",2019-06-12,7.222222222,45,"ENE",6.9,0,737.616,0,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-163-6","2_85",163,2019,"04198E930A","04198EA878",2,136.5,6,9,NA,31,NA,"163-6","2-6",2019-06-12,8.888888889,46,"E",4.6,0,737.87,0,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-163-7","2_85",163,2019,"04198E930A","04198EA878",2,136.5,7,9,NA,61,NA,"163-7","2-7",2019-06-12,12.77777778,49,"calm",0,0,738.124,0,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-163-8","2_85",163,2019,"04198E930A","04198EA878",2,136.5,8,12,NA,18,NA,"163-8","2-8",2019-06-12,17.22222222,52,"SE",5.8,0,737.87,0,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-163-9","2_85",163,2019,"04198E930A","04198EA878",2,136.5,9,8,NA,18,NA,"163-9","2-9",2019-06-12,17.77777778,50,"SSE",10.4,0,737.87,0.2,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
"2_85-163-10","2_85",163,2019,"04198E930A","04198EA878",2,136.5,10,10,NA,20,NA,"163-10","2-10",2019-06-12,19.44444444,48,"S",5.8,0,737.616,0,10,"clear",0,"0","281128602","Color_Stressor","Control_Dull","ASY",142,"Fledged",2019-07-04,5,6,5,50.5,5,0.0640243902439024,0.935975609756098,164,2019-06-08,"Base/2nd"
